t, vel_x_des, vel_x_act, vel_y_des, vel_y_act, w_des, w_act, zero, roll, pitch, height_target, height, z_left, z_right
0.4,0,-0.0208759,0,0.00011392,0,-0.000585458,0,-0.000941087,-0.00972404,0.643,0.648346,-0.00272063,-0.00289517
0.402,0,-0.0211496,0,0.000121865,0,-0.000595573,0,-0.000943227,-0.009534,0.643,0.648255,-0.00271817,-0.00288976
0.404,0,-0.0215149,0,0.0001648,0,-0.000508795,0,-0.000945364,-0.00934703,0.643,0.648166,-0.002716,-0.00288492
0.406,0,-0.0218768,0,0.000205445,0,-0.000436482,0,-0.000947494,-0.00916607,0.643,0.648078,-0.00271418,-0.00288072
0.408,0,-0.0222358,0,0.00024406,0,-0.000376436,0,-0.000949628,-0.00899084,0.643,0.647992,-0.00271265,-0.00287709
0.41,0,-0.022592,0,0.000280867,0,-0.000326792,0,-0.000951775,-0.0088211,0.643,0.647907,-0.00271136,-0.00287397
0.412,0,-0.022946,0,0.000316051,0,-0.00028597,0,-0.000953943,-0.00865665,0.643,0.647824,-0.00271026,-0.0028713
0.414,0,-0.0232979,0,0.000349774,0,-0.00025263,0,-0.000956135,-0.0084973,0.643,0.647743,-0.00270933,-0.00286903
0.416,0,-0.0236481,0,0.000382172,0,-0.000225634,0,-0.000958359,-0.00834287,0.643,0.647664,-0.00270852,-0.0028671
0.418,0,-0.0239967,0,0.000413359,0,-0.000204015,0,-0.000960616,-0.00819322,0.643,0.647586,-0.00270781,-0.00286547
0.42,0,-0.0243441,0,0.000443436,0,-0.000186952,0,-0.000962911,-0.0080482,0.643,0.64751,-0.00270716,-0.00286411
0.422,0,-0.0246904,0,0.000472486,0,-0.000173745,0,-0.000965245,-0.0079077,0.643,0.647436,-0.00270655,-0.00286296
0.424,0,-0.0251062,0,0.000523715,0,-0.000144515,0,-0.000967619,-0.00777332,0.643,0.647364,-0.00270602,-0.00286207
0.426,0,-0.0255203,0,0.000572843,0,-0.000120596,0,-0.00097004,-0.00764661,0.643,0.647296,-0.0027056,-0.00286147
0.428,0,-0.0259331,0,0.000620004,0,-0.000101143,0,-0.000972512,-0.00752745,0.643,0.64723,-0.00270525,-0.00286111
0.43,0,-0.0263446,0,0.000665317,0,-8.54481e-05,0,-0.000975039,-0.0074157,0.643,0.647168,-0.00270494,-0.00286093
0.432,0,-0.0267552,0,0.000708886,0,-7.29117e-05,0,-0.000977623,-0.00731122,0.643,0.647108,-0.00270465,-0.00286089
0.434,0,-0.0271648,0,0.000750803,0,-6.30279e-05,0,-0.000980268,-0.00721391,0.643,0.647052,-0.00270436,-0.00286097
0.436,0,-0.0275737,0,0.000791153,0,-5.53684e-05,0,-0.000982974,-0.00712365,0.643,0.646999,-0.00270406,-0.00286113
0.438,0,-0.027982,0,0.000830008,0,-4.95696e-05,0,-0.000985741,-0.00704034,0.643,0.646949,-0.00270373,-0.00286133
0.44,0,-0.0283899,0,0.000867437,0,-4.53228e-05,0,-0.000988571,-0.00696388,0.643,0.646901,-0.00270337,-0.00286157
0.442,0,-0.0287974,0,0.0009035,0,-4.23651e-05,0,-0.000991462,-0.00689417,0.643,0.646857,-0.00270296,-0.00286183
0.444,0,-0.0292442,0,0.00091315,0,-6.52483e-05,0,-0.000994379,-0.00683153,0.643,0.646816,-0.00270252,-0.00286206
0.446,0,-0.0296901,0,0.00092287,0,-8.46672e-05,0,-0.000997291,-0.00677632,0.643,0.646778,-0.00270207,-0.00286227
0.448,0,-0.0301354,0,0.000932577,0,-0.000101085,0,-0.0010002,-0.00672849,0.643,0.646744,-0.00270159,-0.00286244
0.45,0,-0.030578,0,0.000942328,0,-0.000115999,0,-0.00100312,-0.00668799,0.643,0.646712,-0.00270108,-0.00286256
0.452,0,-0.0309857,0,0.000954051,0,-0.00014535,0,-0.00100605,-0.00665441,0.643,0.646683,-0.00270052,-0.00286265
0.454,0,-0.0313479,0,0.000968507,0,-0.000190819,0,-0.00100902,-0.00662679,0.643,0.646658,-0.0026999,-0.00286269
0.456,0,-0.031661,0,0.000984665,0,-0.000231015,0,-0.00101203,-0.00660425,0.643,0.646635,-0.00269922,-0.00286268
0.458,0,-0.0319253,0,0.00100161,0,-0.000256633,0,-0.00101506,-0.00658613,0.643,0.646615,-0.00269845,-0.00286262
0.46,0,-0.0321464,0,0.0010192,0,-0.000271121,0,-0.00101811,-0.00657185,0.643,0.646597,-0.00269761,-0.00286249
0.462,0,-0.0323342,0,0.00103733,0,-0.000277291,0,-0.00102114,-0.00656094,0.643,0.646582,-0.00269668,-0.0028623
0.464,0,-0.0325314,0,0.00100036,0,-0.00028327,0,-0.00102411,-0.00655311,0.643,0.64657,-0.00269569,-0.00286198
0.466,0,-0.0327303,0,0.00096465,0,-0.000283244,0,-0.00102694,-0.00654837,0.643,0.646559,-0.00269466,-0.0028615
0.468,0,-0.0329267,0,0.000927211,0,-0.000279094,0,-0.00102962,-0.00654676,0.643,0.64655,-0.00269359,-0.00286088
0.47,0,-0.0331041,0,0.000891182,0,-0.000270967,0,-0.00103217,-0.00654796,0.643,0.646542,-0.00269248,-0.00286012
0.472,0,-0.0332743,0,0.000856514,0,-0.000260196,0,-0.00103458,-0.00655156,0.643,0.646537,-0.00269132,-0.00285925
0.474,0,-0.0334433,0,0.000823068,0,-0.000247743,0,-0.00103689,-0.00655738,0.643,0.646532,-0.00269012,-0.00285828
0.476,0,-0.0336111,0,0.000790691,0,-0.000234279,0,-0.00103908,-0.00656526,0.643,0.646529,-0.00268886,-0.00285721
0.478,0,-0.0337779,0,0.00075926,0,-0.000220325,0,-0.00104117,-0.00657505,0.643,0.646526,-0.00268755,-0.00285606
0.48,0,-0.0339438,0,0.000728676,0,-0.000206284,0,-0.00104316,-0.0065866,0.643,0.646525,-0.00268619,-0.00285485
0.482,0,-0.0341091,0,0.000698865,0,-0.000192459,0,-0.00104505,-0.00659977,0.643,0.646524,-0.00268479,-0.00285359
0.484,0,-0.034271,0,0.000639167,0,-0.000176927,0,-0.00104686,-0.00661406,0.643,0.646524,-0.00268336,-0.00285225
0.486,0,-0.0344331,0,0.000580914,0,-0.000161037,0,-0.00104858,-0.00662907,0.643,0.646524,-0.00268189,-0.00285083
0.488,0,-0.0345957,0,0.000522861,0,-0.000145088,0,-0.00105022,-0.00664475,0.643,0.646525,-0.00268042,-0.00284936
0.49,0,-0.0347586,0,0.000464638,0,-0.000129372,0,-0.00105178,-0.00666107,0.643,0.646525,-0.00267894,-0.00284786
0.492,0,-0.034922,0,0.000406216,0,-0.000114129,0,-0.00105327,-0.00667798,0.643,0.646526,-0.00267747,-0.00284635
0.494,0,-0.0350859,0,0.000347987,0,-9.95578e-05,0,-0.00105471,-0.00669542,0.643,0.646528,-0.00267601,-0.00284484
0.496,0,-0.0352504,0,0.000291357,0,-8.54505e-05,0,-0.00105609,-0.00671335,0.643,0.646529,-0.00267458,-0.00284335
0.498,0,-0.0354155,0,0.000242546,0,-6.81629e-05,0,-0.00105741,-0.0067317,0.643,0.646531,-0.00267317,-0.0028419
0.5,0,-0.0355812,0,0.000201869,0,-4.80561e-05,0,-0.00105869,-0.0067504,0.643,0.646532,-0.0026718,-0.00284049
0.502,0,-0.0357478,0,0.000167952,0,-2.63952e-05,0,-0.00105992,-0.00676941,0.643,0.646534,-0.00267047,-0.00283914
0.504,0,-0.0359054,0,0.000139584,0,4.75911e-06,0,-0.00106111,-0.00678824,0.643,0.646535,-0.00266917,-0.00283783
0.506,0,-0.0360646,0,0.000115906,0,3.57383e-05,0,-0.00106226,-0.00680652,0.643,0.646537,-0.00266789,-0.00283657
0.508,0,-0.0362255,0,9.61255e-05,0,6.59373e-05,0,-0.00106336,-0.00682427,0.643,0.646538,-0.00266665,-0.00283536
0.51,0,-0.0363901,0,7.95715e-05,0,9.49442e-05,0,-0.00106443,-0.00684149,0.643,0.646539,-0.00266546,-0.00283421
0.512,0,-0.0365602,0,6.56854e-05,0,0.000122496,0,-0.00106547,-0.00685827,0.643,0.64654,-0.00266431,-0.00283314
0.514,0,-0.0367357,0,5.40206e-05,0,0.000148431,0,-0.00106648,-0.00687466,0.643,0.64654,-0.00266321,-0.00283214
0.516,0,-0.0369161,0,4.42066e-05,0,0.000172666,0,-0.00106746,-0.0068907,0.643,0.646541,-0.00266216,-0.00283121
0.518,0,-0.0371013,0,3.5936e-05,0,0.000195177,0,-0.00106842,-0.00690644,0.643,0.646541,-0.00266116,-0.00283036
0.52,0,-0.037291,0,2.89532e-05,0,0.000215985,0,-0.00106936,-0.00692188,0.643,0.646542,-0.00266022,-0.00282959
0.522,0,-0.0374851,0,2.30457e-05,0,0.00023514,0,-0.00107028,-0.00693705,0.643,0.646542,-0.00265933,-0.0028289
0.524,0,-0.0376676,0,1.99318e-05,0,0.000257701,0,-0.00107117,-0.00695166,0.643,0.646542,-0.00265848,-0.00282829
0.526,0,-0.037852,0,1.72535e-05,0,0.000278896,0,-0.00107204,-0.00696541,0.643,0.646542,-0.00265766,-0.00282776
0.528,0,-0.0380383,0,1.4946e-05,0,0.000298674,0,-0.00107288,-0.00697827,0.643,0.646542,-0.00265689,-0.00282732
0.53,0,-0.0382266,0,1.29548e-05,0,0.000317031,0,-0.0010737,-0.00699022,0.643,0.646541,-0.00265616,-0.00282697
0.532,0,-0.0384169,0,1.12336e-05,0,0.000333995,0,-0.0010745,-0.00700121,0.643,0.646541,-0.00265549,-0.00282669
0.534,0,-0.0386092,0,9.74306e-06,0,0.000349618,0,-0.00107528,-0.00701123,0.643,0.64654,-0.00265487,-0.0028265
0.536,0,-0.0388042,0,8.4489e-06,0,0.000363956,0,-0.00107604,-0.00702025,0.643,0.646539,-0.0026543,-0.0028264
0.538,0,-0.0390096,0,7.31534e-06,0,0.000376993,0,-0.0010768,-0.00702829,0.643,0.646538,-0.00265379,-0.00282637
0.54,0,-0.0392276,0,6.31689e-06,0,0.000388795,0,-0.00107754,-0.00703546,0.643,0.646536,-0.00265335,-0.00282643
0.542,0,-0.0394576,0,5.43464e-06,0,0.000399469,0,-0.00107826,-0.00704188,0.643,0.646535,-0.00265296,-0.00282657
0.544,0,-0.039694,0,6.48139e-06,0,0.000415784,0,-0.00107899,-0.00704758,0.643,0.646533,-0.00265264,-0.00282681
0.546,0,-0.0399452,0,7.27508e-06,0,0.00043051,0,-0.00107971,-0.0070526,0.643,0.646531,-0.00265238,-0.00282716
0.548,0,-0.0402104,0,7.86816e-06,0,0.000443769,0,-0.00108043,-0.00705699,0.643,0.64653,-0.00265219,-0.00282761
0.55,0,-0.040489,0,8.30261e-06,0,0.000455684,0,-0.00108116,-0.0070608,0.643,0.646528,-0.00265207,-0.00282815
0.552,0,-0.0407804,0,8.61189e-06,0,0.000466377,0,-0.00108188,-0.00706408,0.643,0.646526,-0.002652,-0.00282879
0.554,0,-0.0410841,0,8.82263e-06,0,0.000475963,0,-0.0010826,-0.00706686,0.643,0.646524,-0.00265201,-0.00282951
0.556,0,-0.0413997,0,8.9559e-06,0,0.000484555,0,-0.00108332,-0.00706917,0.643,0.646523,-0.00265207,-0.00283031
0.558,0,-0.0417267,0,9.02835e-06,0,0.000492255,0,-0.00108404,-0.00707106,0.643,0.646521,-0.0026522,-0.00283119
0.56,0,-0.0420648,0,9.05303e-06,0,0.000499161,0,-0.00108476,-0.00707253,0.643,0.646519,-0.0026524,-0.00283215
0.562,0,-0.0424137,0,9.04018e-06,0,0.000505362,0,-0.00108547,-0.00707362,0.643,0.646517,-0.00265266,-0.00283319
0.564,0,-0.0427625,0,9.87701e-06,0,0.000520102,0,-0.00108619,-0.00707431,0.643,0.646515,-0.00265301,-0.00283432
0.566,0,-0.0431267,0,1.05087e-05,0,0.000533014,0,-0.00108691,-0.00707457,0.643,0.646513,-0.00265344,-0.00283556
0.568,0,-0.0435057,0,1.09761e-05,0,0.000544342,0,-0.00108763,-0.00707439,0.643,0.646512,-0.00265396,-0.00283691
0.57,0,-0.043899,0,1.13122e-05,0,0.000554302,0,-0.00108836,-0.0070738,0.643,0.64651,-0.00265456,-0.00283835
0.572,0,-0.044306,0,1.15432e-05,0,0.000563079,0,-0.00108908,-0.00707279,0.643,0.646508,-0.00265525,-0.00283989
0.574,0,-0.0447263,0,1.169e-05,0,0.000570837,0,-0.0010898,-0.00707138,0.643,0.646507,-0.00265601,-0.00284152
0.576,0,-0.0451596,0,1.17695e-05,0,0.000577719,0,-0.00109053,-0.00706957,0.643,0.646506,-0.00265686,-0.00284323
0.578,0,-0.0456025,0,1.1798e-05,0,0.000583887,0,-0.00109126,-0.00706736,0.643,0.646504,-0.00265779,-0.00284504
0.58,0,-0.0460478,0,1.17926e-05,0,0.000589534,0,-0.00109199,-0.00706467,0.643,0.646503,-0.0026588,-0.00284693
0.582,0,-0.0464949,0,1.17607e-05,0,0.000594745,0,-0.00109272,-0.00706137,0.643,0.646501,-0.0026599,-0.00284892
0.584,0,-0.046918,0,1.19579e-05,0,0.000609712,0,-0.00109345,-0.00705711,0.643,0.6465,-0.0026611,-0.00285101
0.586,0,-0.0473434,0,1.20726e-05,0,0.000622844,0,-0.00109418,-0.00705152,0.643,0.646498,-0.00266242,-0.00285323
0.588,0,-0.0477712,0,1.21251e-05,0,0.000633966,0,-0.00109492,-0.00704446,0.643,0.646497,-0.00266385,-0.00285557
0.59,0,-0.0482015,0,1.21316e-05,0,0.000643076,0,-0.00109565,-0.00703582,0.643,0.646495,-0.00266539,-0.00285804
0.592,0,-0.0486345,0,1.21032e-05,0,0.000650537,0,-0.00109639,-0.00702549,0.643,0.646493,-0.00266705,-0.00286063
0.594,0,-0.0490703,0,1.20479e-05,0,0.000656763,0,-0.00109712,-0.00701338,0.643,0.646491,-0.00266884,-0.00286335
0.596,0,-0.0495087,0,1.19718e-05,0,0.000662078,0,-0.00109786,-0.0069994,0.643,0.646489,-0.00267075,-0.0028662
0.598,0,-0.04995,0,1.18794e-05,0,0.00066674,0,-0.0010986,-0.00698347,0.643,0.646487,-0.00267279,-0.00286919
0.6,0,-0.0503941,0,1.17743e-05,0,0.000670948,0,-0.00109934,-0.00696553,0.643,0.646484,-0.00267498,-0.00287233
0.602,0,-0.0508411,0,1.16591e-05,0,0.000674857,0,-0.00110007,-0.00694549,0.643,0.646481,-0.0026773,-0.00287562
0.604,0,-0.0512932,0,1.15932e-05,0,0.000677266,0,-0.00110081,-0.00692463,0.643,0.646478,-0.00267979,-0.00287909
0.606,0,-0.0517475,0,1.1484e-05,0,0.000680157,0,-0.00110155,-0.00690411,0.643,0.646475,-0.00268246,-0.00288274
0.608,0,-0.052204,0,1.13417e-05,0,0.000683473,0,-0.0011023,-0.00688366,0.643,0.646472,-0.00268531,-0.00288659
0.61,0,-0.0526626,0,1.11748e-05,0,0.000687167,0,-0.00110304,-0.00686298,0.643,0.646469,-0.00268835,-0.00289065
0.612,0,-0.0531234,0,1.09901e-05,0,0.000691197,0,-0.00110377,-0.0068418,0.643,0.646465,-0.0026916,-0.00289491
0.614,0,-0.0535864,0,1.07934e-05,0,0.000695529,0,-0.00110451,-0.00681985,0.643,0.646461,-0.00269505,-0.0028994
0.616,0,-0.0540515,0,1.05891e-05,0,0.000700134,0,-0.00110525,-0.00679685,0.643,0.646458,-0.00269871,-0.0029041
0.618,0,-0.0545189,0,1.03811e-05,0,0.000704987,0,-0.00110598,-0.00677256,0.643,0.646453,-0.0027026,-0.00290905
0.62,0,-0.0549884,0,1.01722e-05,0,0.000710067,0,-0.00110671,-0.00674672,0.643,0.646449,-0.00270672,-0.00291424
0.622,0,-0.0554602,0,9.96494e-06,0,0.000715356,0,-0.00110743,-0.00671909,0.643,0.646444,-0.00271109,-0.00291968
0.624,0,-0.0559516,0,9.80979e-06,0,0.00071957,0,-0.00110816,-0.00669113,0.643,0.646439,-0.00271572,-0.00292539
0.626,0,-0.056444,0,9.62876e-06,0,0.000724325,0,-0.00110889,-0.00666417,0.643,0.646434,-0.00272061,-0.00293139
0.628,0,-0.0569373,0,9.43122e-06,0,0.000729553,0,-0.00110961,-0.00663769,0.643,0.646428,-0.00272579,-0.00293769
0.63,0,-0.0574317,0,9.22475e-06,0,0.000735193,0,-0.00111034,-0.00661122,0.643,0.646423,-0.00273127,-0.0029443
0.632,0,-0.0579271,0,9.01551e-06,0,0.000741196,0,-0.00111106,-0.00658429,0.643,0.646417,-0.00273706,-0.00295122
0.634,0,-0.0584237,0,8.80846e-06,0,0.000747522,0,-0.00111178,-0.00655647,0.643,0.64641,-0.00274316,-0.00295848
0.636,0,-0.0589216,0,8.60756e-06,0,0.000754134,0,-0.0011125,-0.00652732,0.643,0.646403,-0.0027496,-0.00296609
0.638,0,-0.0594207,0,8.41598e-06,0,0.000761004,0,-0.00111322,-0.00649644,0.643,0.646396,-0.00275639,-0.00297405
0.64,0,-0.0599212,0,8.23622e-06,0,0.000768107,0,-0.00111393,-0.00646344,0.643,0.646388,-0.00276353,-0.00298239
0.642,0,-0.0604232,0,8.07021e-06,0,0.00077542,0,-0.00111463,-0.00642793,0.643,0.64638,-0.00277105,-0.0029911
0.644,0,-0.0609724,0,8.1254e-06,0,0.000777801,0,-0.00111534,-0.00639247,0.643,0.646371,-0.00277895,-0.00300023
0.646,0,-0.0615208,0,8.12936e-06,0,0.000781275,0,-0.00111605,-0.00635939,0.643,0.646362,-0.00278727,-0.00300977
0.648,0,-0.0620568,0,3.37252e-05,0,0.000893139,0,-0.00111676,-0.00632795,0.643,0.646353,-0.002796,-0.00301976
0.65,0,-0.062534,0,0.000189183,0,0.00156627,0,-0.00111785,-0.0062973,0.643,0.646344,-0.00280509,-0.00302777
0.652,0,-0.0630073,0,0.000356715,0,0.00233102,0,-0.00111949,-0.00626711,0.643,0.646336,-0.00281452,-0.00303286
0.654,0,-0.0634825,0,0.000542685,0,0.00326511,0,-0.00112168,-0.00623779,0.643,0.646327,-0.0028243,-0.00303546
0.656,0,-0.0639613,0,0.000747172,0,0.0043961,0,-0.0011244,-0.00621036,0.643,0.646319,-0.00283448,-0.00303592
0.658,0,-0.0643805,0,0.000703185,0,0.00413835,0,-0.00112737,-0.00618612,0.643,0.646311,-0.00284299,-0.00303453
0.66,0,-0.0647295,0,0.00061431,0,0.00370659,0,-0.00113005,-0.00616598,0.643,0.646305,-0.00284986,-0.00303158
0.662,0,-0.0650196,0,0.000532877,0,0.0034014,0,-0.00113245,-0.00614939,0.643,0.6463,-0.00285313,-0.00302729
0.664,0,-0.0652495,0,0.000475568,0,0.00312875,0,-0.00113461,-0.00613597,0.643,0.646296,-0.00285397,-0.00302191
0.666,0,-0.0654331,0,0.000428855,0,0.00301587,0,-0.00113655,-0.00612543,0.643,0.646293,-0.00285274,-0.00301566
0.668,0,-0.0655769,0,0.000396603,0,0.0030929,0,-0.00113827,-0.00611743,0.643,0.646291,-0.00284978,-0.00300871
0.67,0,-0.065698,0,0.00037129,0,0.00324965,0,-0.00113979,-0.00611173,0.643,0.646289,-0.0028454,-0.00300123
0.672,0,-0.0658152,0,0.000346466,0,0.00339422,0,-0.00114112,-0.00610839,0.643,0.646289,-0.00283987,-0.00299336
0.674,0,-0.0659297,0,0.000321728,0,0.00352227,0,-0.00114228,-0.00610766,0.643,0.646289,-0.00283342,-0.00298524
0.676,0,-0.066043,0,0.000295518,0,0.00361287,0,-0.0011433,-0.00610986,0.643,0.646291,-0.00282627,-0.00297698
0.678,0,-0.0661567,0,0.000266113,0,0.00364308,0,-0.00114419,-0.00611555,0.643,0.646293,-0.00281861,-0.00296868
0.68,0,-0.0662702,0,0.000232051,0,0.00361788,0,-0.00114496,-0.00612531,0.643,0.646296,-0.00281057,-0.00296041
0.682,0,-0.0663813,0,0.00019372,0,0.00349918,0,-0.00114562,-0.00613946,0.643,0.6463,-0.00280231,-0.00295223
0.684,0,-0.0664715,0,0.000159002,0,0.00320139,0,-0.0011462,-0.00615745,0.643,0.646305,-0.00279393,-0.00294419
0.686,0,-0.0665616,0,0.000130211,0,0.00295514,0,-0.00114671,-0.00617894,0.643,0.64631,-0.00278551,-0.00293632
0.688,0,-0.06665,0,0.000106796,0,0.00274419,0,-0.00114716,-0.00620411,0.643,0.646316,-0.00277714,-0.00292865
0.69,0,-0.0667361,0,8.78381e-05,0,0.00255573,0,-0.00114756,-0.00623294,0.643,0.646323,-0.00276887,-0.00292121
0.692,0,-0.0668198,0,7.25568e-05,0,0.00238698,0,-0.00114795,-0.00626531,0.643,0.646331,-0.00276075,-0.00291402
0.694,0,-0.0669013,0,6.03101e-05,0,0.00223572,0,-0.00114832,-0.00630108,0.643,0.646338,-0.00275281,-0.00290709
0.696,0,-0.0669809,0,5.05541e-05,0,0.00210007,0,-0.00114869,-0.00634011,0.643,0.646347,-0.00274509,-0.00290045
0.698,0,-0.0670587,0,4.28396e-05,0,0.00197835,0,-0.00114907,-0.00638223,0.643,0.646355,-0.00273761,-0.00289409
0.7,0,-0.0671349,0,3.67949e-05,0,0.0018691,0,-0.00114946,-0.00642724,0.643,0.646364,-0.00273039,-0.00288803
0.702,0,-0.0672097,0,3.21133e-05,0,0.00177101,0,-0.00114986,-0.00647498,0.643,0.646373,-0.00272344,-0.00288225
0.704,0,-0.0672462,0,2.7353e-05,0,0.00168699,0,-0.00115031,-0.00652457,0.643,0.646382,-0.00271677,-0.00287676
0.706,0,-0.067283,0,2.36952e-05,0,0.00161077,0,-0.0011508,-0.00657519,0.643,0.646391,-0.00271038,-0.00287154
0.708,0,-0.0673201,0,2.09344e-05,0,0.0015417,0,-0.00115134,-0.0066267,0.643,0.6464,-0.00270428,-0.00286657
0.71,0,-0.0673578,0,1.89009e-05,0,0.00147918,0,-0.00115192,-0.00667898,0.643,0.646409,-0.00269846,-0.00286187
0.712,0,-0.0673962,0,1.74545e-05,0,0.00142264,0,-0.00115254,-0.0067319,0.643,0.646417,-0.00269292,-0.00285741
0.714,0,-0.0674354,0,1.64798e-05,0,0.00137158,0,-0.0011532,-0.00678533,0.643,0.646426,-0.00268766,-0.0028532
0.716,0,-0.0674756,0,1.58815e-05,0,0.0013255,0,-0.0011539,-0.00683914,0.643,0.646434,-0.00268266,-0.00284922
0.718,0,-0.0675168,0,1.55813e-05,0,0.00128399,0,-0.00115464,-0.00689319,0.643,0.646443,-0.00267792,-0.00284546
0.72,0,-0.0675593,0,1.55149e-05,0,0.00124663,0,-0.0011554,-0.00694737,0.643,0.646451,-0.00267344,-0.00284192
0.722,0,-0.0676031,0,1.56297e-05,0,0.00121305,0,-0.0011562,-0.00700155,0.643,0.646459,-0.0026692,-0.00283858
0.724,0,-0.0675966,0,1.4206e-05,0,0.00118459,0,-0.00115703,-0.00705475,0.643,0.646467,-0.00266519,-0.00283543
0.726,0,-0.0675931,0,1.31762e-05,0,0.00115925,0,-0.00115789,-0.00710606,0.643,0.646474,-0.0026614,-0.00283243
0.728,0,-0.0675927,0,1.24587e-05,0,0.00113677,0,-0.00115878,-0.00715538,0.643,0.646481,-0.00265783,-0.00282959
0.73,0,-0.0675954,0,1.19873e-05,0,0.0011169,0,-0.0011597,-0.00720265,0.643,0.646488,-0.00265445,-0.00282689
0.732,0,-0.0676012,0,1.17084e-05,0,0.00109939,0,-0.00116064,-0.00724781,0.643,0.646494,-0.00265126,-0.00282434
0.734,0,-0.0676103,0,1.15785e-05,0,0.00108403,0,-0.0011616,-0.00729078,0.643,0.6465,-0.00264826,-0.00282192
0.736,0,-0.0676226,0,1.15628e-05,0,0.00107063,0,-0.00116259,-0.0073315,0.643,0.646506,-0.00264542,-0.00281964
0.738,0,-0.0676381,0,1.16332e-05,0,0.00105898,0,-0.00116358,-0.00736991,0.643,0.646511,-0.00264274,-0.00281748
0.74,0,-0.067657,0,1.17675e-05,0,0.00104894,0,-0.0011646,-0.00740593,0.643,0.646516,-0.00264022,-0.00281544
0.742,0,-0.0676792,0,1.19481e-05,0,0.00104033,0,-0.00116562,-0.0074395,0.643,0.64652,-0.00263785,-0.00281352
0.744,0,-0.0676512,0,1.12259e-05,0,0.00103504,0,-0.00116666,-0.0074698,0.643,0.646525,-0.00263562,-0.00281171
0.746,0,-0.0676279,0,1.06868e-05,0,0.00103092,0,-0.00116773,-0.007496,0.643,0.646528,-0.00263353,-0.00281
0.748,0,-0.0676276,0,1.02692e-05,0,0.00102761,0,-0.0011688,-0.00751811,0.643,0.646531,-0.00263158,-0.0028084
0.75,0,-0.067671,0,9.91957e-06,0,0.00102482,0,-0.0011699,-0.00753654,0.643,0.646534,-0.00262976,-0.0028069
0.752,0,-0.0677556,0,9.62167e-06,0,0.00102251,0,-0.001171,-0.00755178,0.643,0.646536,-0.00262807,-0.00280551
0.754,0,-0.0678784,0,9.36378e-06,0,0.00102068,0,-0.00117212,-0.00756421,0.643,0.646538,-0.00262652,-0.00280424
0.756,0,-0.0680366,0,9.1367e-06,0,0.00101928,0,-0.00117324,-0.00757418,0.643,0.64654,-0.00262511,-0.00280309
0.758,0,-0.0682278,0,8.93326e-06,0,0.00101829,0,-0.00117437,-0.00758198,0.643,0.646541,-0.00262383,-0.00280205
0.76,0,-0.06845,0,8.74783e-06,0,0.00101768,0,-0.00117551,-0.00758784,0.643,0.646542,-0.0026227,-0.00280115
0.762,0,-0.0687016,0,8.56687e-06,0,0.00101739,0,-0.00117665,-0.00759199,0.643,0.646543,-0.0026217,-0.00280037
0.764,0,-0.06894,0,8.75002e-06,0,0.00101661,0,-0.0011778,-0.00759414,0.643,0.646544,-0.00262084,-0.00279972
0.766,0,-0.069189,0,8.89452e-06,0,0.00101229,0,-0.00117897,-0.00759386,0.643,0.646545,-0.0026201,-0.00279921
0.768,0,-0.0694419,0,9.03713e-06,0,0.0010075,0,-0.00118015,-0.00759102,0.643,0.646545,-0.00261951,-0.00279882
0.77,0,-0.0696981,0,9.18185e-06,0,0.00100282,0,-0.00118134,-0.00758543,0.643,0.646545,-0.00261904,-0.00279858
0.772,0,-0.0699578,0,9.3304e-06,0,0.000998459,0,-0.00118254,-0.00757692,0.643,0.646545,-0.00261872,-0.00279847
0.774,0,-0.0702211,0,9.48405e-06,0,0.000994543,0,-0.00118375,-0.00756534,0.643,0.646545,-0.00261856,-0.00279852
0.776,0,-0.0704881,0,9.64379e-06,0,0.000991163,0,-0.00118497,-0.00755054,0.643,0.646544,-0.00261855,-0.00279873
0.778,0,-0.0707588,0,9.8104e-06,0,0.000988366,0,-0.00118619,-0.0075324,0.643,0.646543,-0.00261871,-0.00279911
0.78,0,-0.0710333,0,9.98455e-06,0,0.000986171,0,-0.00118742,-0.0075108,0.643,0.646542,-0.00261906,-0.00279967
0.782,0,-0.0713117,0,1.01668e-05,0,0.000984577,0,-0.00118866,-0.00748563,0.643,0.64654,-0.0026196,-0.00280042
0.784,0,-0.0715877,0,1.16205e-05,0,0.000954566,0,-0.00118991,-0.00745793,0.643,0.646538,-0.00262034,-0.00280138
0.786,0,-0.0718672,0,1.28778e-05,0,0.000930496,0,-0.00119119,-0.00742869,0.643,0.646535,-0.00262131,-0.00280259
0.788,0,-0.0721502,0,1.39752e-05,0,0.00091139,0,-0.00119248,-0.00739762,0.643,0.646532,-0.0026225,-0.00280405
0.79,0,-0.0724367,0,1.49431e-05,0,0.000896433,0,-0.00119379,-0.00736444,0.643,0.646529,-0.00262395,-0.00280576
0.792,0,-0.0727267,0,1.58072e-05,0,0.00088495,0,-0.00119512,-0.00732886,0.643,0.646526,-0.00262566,-0.00280775
0.794,0,-0.0730201,0,1.6589e-05,0,0.000876376,0,-0.00119646,-0.00729062,0.643,0.646522,-0.00262765,-0.00281001
0.796,0,-0.073317,0,1.73063e-05,0,0.000870239,0,-0.0011978,-0.00724943,0.643,0.646517,-0.00262993,-0.00281256
0.798,0,-0.0736172,0,1.79743e-05,0,0.00086615,0,-0.00119916,-0.00720505,0.643,0.646512,-0.00263253,-0.00281542
